,date,precipitation,temp_max,temp_min,wind,weather,drizzle,fog,rain,snow,sun
1450,2015-12-21,27.4,5.6,2.8,4.3,rain,0,0,1,0,0
1451,2015-12-22,4.6,7.8,2.8,5.0,rain,0,0,1,0,0
1452,2015-12-23,6.1,5.0,2.8,7.6,rain,0,0,1,0,0
1453,2015-12-24,2.5,5.6,2.2,4.3,rain,0,0,1,0,0
1454,2015-12-25,5.8,5.0,2.2,1.5,rain,0,0,1,0,0
1455,2015-12-26,0.0,4.4,0.0,2.5,sun,0,0,0,0,1
1456,2015-12-27,8.6,4.4,1.7,2.9,rain,0,0,1,0,0
1457,2015-12-28,1.5,5.0,1.7,1.3,rain,0,0,1,0,0
1458,2015-12-29,0.0,7.2,0.6,2.6,fog,0,1,0,0,0
1459,2015-12-30,0.0,5.6,-1.0,3.4,sun,0,0,0,0,1
1460,2015-12-31,0.0,5.6,-2.1,3.5,sun,0,0,0,0,1
